0.64879637183481,-0.754303418044599,12.980152,0.5948,-0.326,0.7348
-0.555725073555921,0.825275724349774,12.980152,0.5948,-0.326,0.7348
0.692558516812786,-1.2574649292152,13.0118579071606,0.5729,0.8076,0.14
-0.540095407397212,1.33009484561235,13.0118579071606,0.5729,0.8076,0.14
0.187797559965805,-1.30136654093743,13.0435638143212,0.8546,0.2175,0.4715
-0.0336715294541921,1.31441584953346,13.0435638143212,0.8546,0.2175,0.4715
0.144035414987829,-0.798205029766827,13.0752697214818,-0.5769,0.8107,-0.0997
-0.0493011956129006,0.809596728270882,13.0752697214818,-0.5769,0.8107,-0.0997
0.644245855339154,-1.04497398259446,13.1069756286424,0.2829,0.9558,-0.0802
-0.517071015001943,1.11340060708887,13.1069756286424,0.2829,0.9558,-0.0802
0.419385317552248,-1.10965024316771,13.138681535803,-0.9583,0.2818,-0.0479
-0.286171109815467,1.15122274241241,13.138681535803,-0.9583,0.2818,-0.0479
-0.0341449353615948,-1.05400031063291,13.1703874429636,-0.4974,0.8667,-0.0374
0.157685673499981,1.0426973481303,13.1703874429636,-0.4974,0.8667,-0.0374
0.19071556328016,-0.989324381086495,13.2020933501242,-0.5427,0.8338,-0.1016
-0.0732141539379216,1.00487553694604,13.2020933501242,-0.5427,0.8338,-0.1016
0.611130122735721,-1.08418635084202,13.2337992572848,-0.9508,0.3038,0.06
-0.479579503917604,1.14845268500241,13.2337992572848,-0.9508,0.3038,0.06
0.976972509889942,-1.18171271575127,13.2655051644454,-0.0508,0.9971,0.0562
-0.831437398329576,1.28826708422898,13.2655051644454,-0.0508,0.9971,0.0562
0.641891524678186,-1.42189627452864,13.297211071606,-0.8224,0.5113,0.2496
-0.470468935179013,1.48743830998251,13.297211071606,-0.8224,0.5113,0.2496
0.276049507695955,-1.3243696177377,13.3289169787665,-0.0455,0.9957,0.0808
-0.118611442654891,1.34762366436525,13.3289169787665,-0.0455,0.9957,0.0808
0.684934696241059,-1.36045257694271,13.3606228859271,-0.0717,0.8854,-0.4592
-0.520429938704507,1.43147456530841,13.3606228859271,-0.0717,0.8854,-0.4592
0.4337734587558,-1.65165934345461,13.3923287930877,-0.1421,0.5088,0.8491
-0.236808608577105,1.69117109815822,13.3923287930877,-0.1421,0.5088,0.8491
-0.00215907773297948,-1.53872731089661,13.4240347002483,0.1167,0.9928,0.0287
0.18284527606534,1.52782656212555,13.4240347002483,0.1167,0.9928,0.0287
0.249002159752279,-1.24752054438471,13.4557406074089,-0.1468,0.7947,0.589
-0.100776054062062,1.26813002927575,13.4557406074089,-0.1468,0.7947,0.589
0.59440331566973,-1.57819162480267,13.4874465145695,-0.218,0.4671,0.8569
-0.404954704812166,1.63707537802232,13.4874465145695,-0.218,0.4671,0.8569
0.753908131700931,-1.50689749322971,13.5191524217301,-0.0262,0.9878,0.1534
